IsAccountPrivate,IsVerified,HasProfilePicture,AnzahlFolgeIch,AnzahlFollower,AnzahlLikes,HasAccountDescription,AnzahlPosts,AreLikedVideosPrivate,NumberOfLikedVideos,IsABot
False,True,True,21,33500000,158400000,True,20,True,0.0,False
False,False,False,0,1,0,True,0,True,0.0,True
False,False,True,204,826,5522,True,20,True,0.0,False
False,False,True,160,0,0,True,0,True,0.0,True
False,False,True,107,0,0,True,0,True,0.0,True
False,False,True,145,0,0,True,0,True,0.0,True
False,False,True,3142,61,20,False,5,False,20.0,True
False,False,True,79,0,0,True,0,True,0.0,True
False,False,True,786,360,813,True,0,True,0.0,False
False,True,True,45,820800,8700000,True,3,False,9.0,False
True,False,True,149,3,0,False,0,True,0.0,True
False,False,True,413,7,0,False,0,False,20.0,True
False,True,True,407,1100000,17800000,True,20,True,0.0,False
True,False,True,77,47,0,False,0,True,0.0,False
False,False,True,951,27,0,False,0,False,20.0,True
True,False,True,40,6,15,False,0,True,0.0,False
False,False,True,9,1,2,True,1,True,0.0,False
False,False,True,348,51,19,True,4,True,0.0,False
False,False,True,103,0,0,True,0,True,0.0,True
False,False,True,756,814,8289,True,20,True,0.0,False
False,False,True,20,177,1123,True,3,True,0.0,False
False,False,True,171,0,0,True,0,True,0.0,True
False,False,True,1149,354,601,True,13,False,20.0,True
False,False,True,80,80,424,True,15,True,0.0,False
False,False,True,336,3457,26700,True,20,True,0.0,False
False,False,True,1258,1492,17700,True,20,True,0.0,True
False,False,True,147,1,0,True,0,True,0.0,True
False,False,True,89,33,0,True,0,True,0.0,False
False,False,True,306,7,0,False,6,False,20.0,True
False,False,True,159,83,0,False,0,True,0.0,False
False,False,True,111,0,0,True,0,True,0.0,True
False,False,True,92,0,0,True,0,True,0.0,True
False,False,True,1074,400,1918,True,10,True,0.0,False
False,False,True,408,2,0,False,0,False,20.0,True
True,False,True,110,3,0,False,0,True,0.0,False
False,False,True,239,5,0,False,0,False,20.0,True
False,False,True,4928,64,47,False,18,False,20.0,True
False,False,True,4045,158,6,False,15,False,9.0,True
False,False,True,741,6174,27400,True,20,True,0.0,False
False,False,True,191,67,822,True,20,True,0.0,False
False,False,True,3850,101,30,True,20,False,20.0,True
False,False,True,867,16,0,False,0,False,20.0,True
False,False,True,134,0,0,True,0,True,0.0,True
False,False,True,1583,565,2184,True,3,True,0.0,True
True,False,True,106,483,4325,False,0,True,0.0,False
False,False,True,47,7948,249700,True,20,True,0.0,False
False,False,True,369,31,0,False,0,False,4.0,True
False,False,True,63,82,744,True,7,True,0.0,False
False,False,True,1185,46,15,True,4,False,20.0,True
False,False,True,1065,33,0,False,0,False,20.0,True
False,False,True,277,194,3480,False,20,True,0.0,False
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,78,8,0,False,0,False,20.0,True
False,False,True,157,2,0,False,0,False,17.0,True
False,False,True,284,6,0,True,0,False,20.0,True
False,False,True,133,0,0,True,0,True,0.0,True
True,False,True,16,15,8,False,0,True,0.0,False
False,False,True,110,0,0,True,0,True,0.0,True
False,False,True,85,0,0,True,0,True,0.0,True
False,False,True,108,0,0,True,0,True,0.0,True
False,False,True,696,265900,7700000,True,20,True,0.0,False
False,False,True,15,56500,1800000,True,20,True,0.0,False
False,False,True,2607,75,0,False,0,False,12.0,True
False,False,True,548,13,0,False,0,False,20.0,True
False,True,True,84,69700,430800,True,20,True,0.0,False
False,False,True,112,5,1,False,6,True,0.0,True
False,False,True,168,0,0,False,0,False,12.0,True
False,False,True,291,20,45,False,2,False,20.0,True
False,False,True,139,129,1338,True,5,True,0.0,False
False,False,True,1401,346700,1700000,True,20,True,0.0,False
False,True,True,92,1100000,16500000,True,20,True,0.0,False
False,False,True,138,1,0,False,0,False,18.0,True
False,False,True,138,2,0,False,0,False,20.0,True
False,False,True,86,0,0,True,0,True,0.0,True
False,False,True,2416,84,24,False,17,False,20.0,True
False,False,True,29,242,369,False,20,True,0.0,False
True,False,True,66,20,0,False,0,True,0.0,False
False,False,True,105,77300,4900000,True,20,True,0.0,False
False,False,True,183,131,797,True,9,True,0.0,False
False,False,True,289,23,64,True,5,True,0.0,False
False,False,True,38,6,79,False,20,True,0.0,False
False,False,True,747,26,4,True,4,False,9.0,True
False,True,True,273,2600000,73300000,True,9,True,0.0,False
False,False,True,504,17,4,False,2,True,0.0,False
False,False,True,5875,183,0,False,0,False,20.0,True
False,False,True,2057,549,4786,False,20,True,0.0,False
False,False,True,391,3,0,False,0,False,20.0,True
False,True,True,272,22500000,364200000,True,0,False,20.0,False
False,False,True,496,8,1,False,1,False,20.0,True
False,False,True,355,2,0,False,0,False,20.0,True
False,False,True,1939,1236,2766,True,9,False,9.0,True
False,False,True,157,0,0,True,0,True,0.0,True
False,False,True,597,9,0,False,4,False,20.0,True
False,False,True,2004,81,29,True,11,False,20.0,True
False,False,True,643,20,2,False,12,False,20.0,True
False,False,True,3211,139,66,False,5,False,9.0,True
False,False,True,18,12500,509100,True,20,True,0.0,False
False,False,True,248,12,61,False,14,False,20.0,True
False,False,True,528,32,91,False,1,False,20.0,True
False,False,True,239,77,430,False,12,True,0.0,False
False,False,True,10000,5138,51600,True,20,True,0.0,False
False,False,True,85,26,182,False,17,True,0.0,False
False,False,True,367,2,0,False,0,False,20.0,True
False,False,True,390,2,0,False,0,False,20.0,True
False,False,True,24,319,1934,False,14,True,0.0,False
False,False,True,421,5,0,False,0,False,20.0,True
False,False,True,230,58,81,False,6,False,20.0,True
False,False,True,36,4,0,False,0,False,8.0,True
False,False,True,31,0,0,True,0,True,0.0,True
False,False,True,709,121,8153,True,20,True,0.0,False
False,False,True,42,13,50,False,4,True,0.0,False
False,False,True,195,6,0,False,0,False,20.0,True
True,False,True,307,135,0,False,0,True,0.0,False
False,False,True,110,3,0,False,0,False,20.0,True
False,False,True,223,19,57,False,10,False,20.0,True
False,False,True,145,1,0,True,0,True,0.0,True
False,False,True,388,6,0,False,0,False,20.0,True
False,False,True,105,39,0,True,0,True,0.0,False
False,False,True,82,9,0,False,0,True,0.0,False
False,False,False,0,3,0,True,0,True,0.0,True
False,False,True,1584,32,0,True,0,False,20.0,True
False,False,True,1251,35,0,False,0,False,20.0,True
False,False,True,297,292500,10900000,True,20,True,0.0,False
False,False,True,546,22,0,False,0,False,20.0,True
False,False,True,480,43,0,False,0,True,0.0,False
False,False,True,99,43,201,False,6,True,0.0,False
False,False,True,987,626,204,True,2,False,20.0,True
False,False,True,95,321,10300,True,6,True,0.0,False
False,False,True,129,24,107,False,20,True,0.0,False
False,False,True,493,8007,118900,False,20,True,0.0,False
False,False,True,161,35,3214,True,14,True,0.0,False
False,False,True,148,4600000,55900000,True,9,True,0.0,False
False,False,True,285,41,277,True,5,False,20.0,True
False,False,False,30,0,0,False,0,True,0.0,True
False,False,True,19,44,38,True,8,True,0.0,False
False,False,True,402,644,2028,True,12,False,20.0,True
False,False,True,129,47,372,False,20,True,0.0,False
False,True,True,0,2100000,4800000,True,10,True,0.0,False
False,False,True,112,0,0,True,0,True,0.0,True
False,False,True,107,0,0,True,0,True,0.0,True
False,False,True,2218,76,0,False,0,False,20.0,True
False,False,True,1076,113,110,False,20,True,0.0,True
True,False,True,9,4,0,False,0,True,0.0,False
False,False,True,172,7,0,False,0,True,0.0,True
False,False,True,95,0,0,True,0,True,0.0,True
False,False,True,144,5,0,False,0,False,20.0,True
False,False,True,21,210800,1800000,True,20,True,0.0,False
False,False,True,4417,1281,3963,False,20,True,0.0,False
False,False,True,593,41,16,False,6,False,20.0,True
False,False,True,2386,171,0,True,0,True,0.0,False
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,320,4,0,False,0,False,20.0,True
False,False,True,1060,435,38900,True,20,True,0.0,False
False,False,True,73,0,0,True,0,True,0.0,True
False,False,True,161,3,0,True,0,True,0.0,True
False,False,True,52,30,51,False,7,True,0.0,False
False,False,True,1894,83,4,False,1,False,20.0,True
False,False,True,389,0,0,False,0,False,20.0,True
False,False,False,70,0,0,True,0,True,0.0,True
False,False,True,190,1,0,False,0,False,20.0,True
False,False,True,49,8,105,False,2,True,0.0,False
False,False,True,92,31,14,True,1,False,0.0,False
False,False,True,54,12200,42700,True,20,True,0.0,False
False,False,True,1215,17,5,False,2,False,20.0,True
False,False,True,379,32,0,False,0,False,20.0,True
False,False,True,307,3,0,False,0,False,20.0,True
False,False,True,377,2,0,False,0,False,20.0,True
False,False,True,539,21,0,False,0,False,20.0,True
False,False,True,68,0,0,True,0,True,0.0,True
False,False,True,375,777,4342,True,20,True,0.0,False
False,False,True,1183,55,0,False,0,False,20.0,True
False,False,True,37,10,0,False,0,True,0.0,False
False,False,True,5409,80,14,True,6,False,9.0,True
False,False,True,235,7669,184900,True,20,True,0.0,False
False,False,True,111,0,0,True,0,True,0.0,True
True,False,True,7000,13,0,False,0,True,0.0,False
False,False,True,30,175,1264,True,15,True,0.0,False
False,False,True,47,6967,268700,True,19,True,0.0,False
False,False,True,136,6732,48000,True,20,True,0.0,False
False,False,True,3999,3129,21500,True,20,True,0.0,False
False,False,True,99,0,0,True,0,True,0.0,True
False,False,True,501,20,2,False,3,False,20.0,True
True,False,True,146,53,374,False,0,True,0.0,False
False,False,True,610,19,50,False,4,False,20.0,True
False,False,True,102,0,0,True,0,True,0.0,True
False,False,True,139,0,0,True,0,True,0.0,True
False,False,True,86,0,0,True,0,True,0.0,True
False,False,True,229,2,0,False,0,False,20.0,True
False,False,True,116,0,0,True,0,True,0.0,True
False,False,True,33,4,0,True,0,True,0.0,False
False,False,True,103,0,0,True,0,True,0.0,True
False,False,True,55,0,0,True,0,True,0.0,True
False,False,True,130,1,0,True,0,True,0.0,True
False,False,True,119,0,0,True,0,True,0.0,True
False,False,True,1937,218,56,True,1,True,0.0,False
False,False,False,110,6,0,False,0,True,0.0,False
False,False,False,0,1,0,True,0,True,0.0,True
False,False,True,106,0,0,True,0,True,0.0,True
False,False,False,0,0,0,False,0,True,0.0,True
False,True,True,44,2200000,30400000,True,20,True,0.0,False
False,False,True,5014,1392,3364,True,9,True,0.0,True
False,False,True,36,0,0,True,0,True,0.0,True
True,False,True,79,8,23,False,0,True,0.0,False
False,False,True,341,7,0,False,0,False,20.0,True
False,False,True,370,65,1,False,1,True,0.0,True
False,False,True,616,12,0,False,0,False,12.0,True
False,False,True,758,6,0,False,0,False,12.0,True
False,False,True,710,19,2,False,1,True,0.0,True
False,False,True,461,127,33,True,0,True,0.0,False
True,False,True,78,0,0,False,0,True,0.0,False
False,False,True,123,0,0,True,0,True,0.0,True
False,False,True,110,96,2258,True,20,True,0.0,False
False,False,True,88,0,0,True,0,True,0.0,True
False,False,True,247,29000,642100,True,20,True,0.0,False
True,False,True,82,6,0,False,0,True,0.0,False
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,195,4,0,False,0,True,0.0,True
False,False,True,230,6,0,False,0,False,20.0,True
False,False,True,5844,104,0,False,0,False,12.0,True
False,False,True,91,23800,38,True,0,True,0.0,False
False,False,True,1172,37,0,False,0,False,20.0,True
False,False,True,386,2,0,False,0,False,20.0,True
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,29,492,3160,True,3,True,0.0,False
False,False,True,208,96,0,True,0,False,20.0,True
False,False,True,34,8,0,False,0,True,0.0,False
False,False,True,180,59,0,True,0,True,0.0,False
False,False,True,122,0,0,True,0,False,3.0,True
False,False,True,726,150,15,True,4,True,0.0,False
False,False,True,1433,245,473,False,0,True,0.0,False
False,False,True,31,109500,1700000,True,20,True,0.0,False
False,False,True,36,1,0,True,0,False,8.0,True
False,False,True,1208,50,0,False,0,True,0.0,True
False,False,True,2807,711,3334,True,3,True,0.0,True
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,5,7,0,True,0,True,0.0,False
False,False,True,5,7110,103600,True,14,True,0.0,False
False,False,True,449,11,0,False,0,False,20.0,True
False,False,True,216,380,1203,True,20,True,0.0,False
False,False,True,1186,43,0,False,0,False,20.0,True
False,False,True,104,0,0,True,0,True,0.0,True
False,False,True,720,19,9,False,9,False,20.0,True
False,False,True,841,26,0,False,0,False,20.0,True
False,False,True,3113,103,15,False,1,False,9.0,True
False,False,True,369,6,0,False,0,False,20.0,True
False,False,True,0,37,20,False,0,True,0.0,False
False,False,True,861,104,0,True,0,True,0.0,True
False,False,True,251,12,0,False,0,True,0.0,True
False,False,True,462,80,108,False,1,False,20.0,True
False,False,True,828,763,0,False,0,False,20.0,True
False,False,False,0,3,0,True,0,True,0.0,True
False,False,True,559,68,1,True,18,False,20.0,True
True,False,True,209,13,8,False,0,True,0.0,False
False,False,True,326,15,3,False,12,False,20.0,True
False,False,True,44,210,2759,True,0,True,0.0,False
False,False,True,2619,69,258,False,20,True,0.0,False
False,False,True,50,1,0,False,0,False,20.0,True
False,False,True,1387,59,10,False,7,False,20.0,True
False,False,True,120,151300,1100000,True,20,True,0.0,False
False,False,True,162,141000,1500000,True,20,True,0.0,False
False,False,True,706,243900,2600000,True,20,True,0.0,False
False,False,True,755,658,2980,True,20,True,0.0,False
False,False,True,103,1,0,True,0,True,0.0,True
False,False,True,1374,355,875,False,20,True,0.0,True
False,False,True,90,2,0,True,0,False,17.0,True
True,False,True,1010,25,0,False,0,True,0.0,False
False,False,True,103,0,0,True,0,True,0.0,True
False,False,True,6,104700,1100000,True,20,True,0.0,False
False,False,True,321,3,0,False,0,False,20.0,True
False,False,True,704,20,0,False,0,False,20.0,True
False,False,True,1431,29,6,False,10,False,9.0,True
False,False,True,112,1,0,True,0,True,0.0,True
False,False,True,56,132,4988,True,20,True,0.0,False
False,False,True,1653,132,32,False,2,False,20.0,True
False,False,True,377,48,0,True,0,True,0.0,False
False,False,True,46,12,69,True,6,True,0.0,False
False,False,True,1500,60,0,False,0,False,20.0,True
False,False,True,109,0,0,True,0,True,0.0,True
False,False,True,450,4,0,False,0,False,20.0,True
False,False,True,911,566,181,True,7,False,20.0,True
True,False,True,97,25,0,False,0,True,0.0,False
False,False,True,101,22,188,False,20,True,0.0,False
False,False,False,278,67,0,True,0,True,0.0,True
False,False,True,7,7076,188000,True,3,True,0.0,False
False,False,True,193,2120,60200,True,20,True,0.0,False
False,False,True,730,20,0,False,0,False,20.0,True
False,False,True,2378,1793,1426,True,15,True,0.0,True
False,False,True,70,78500,119200,False,20,True,0.0,False
False,False,True,163,167,726,True,20,True,0.0,False
False,False,True,1279,36,0,False,0,False,20.0,True
False,False,False,0,3,0,True,0,True,0.0,True
False,False,True,887,32,6,False,3,False,20.0,True
False,False,True,1694,119,136,False,20,False,20.0,True
False,False,True,51,175,5526,True,3,True,0.0,False
False,False,True,111,0,0,True,0,True,0.0,True
False,False,True,665,23,0,False,0,False,20.0,True
False,False,True,6915,2165,342,True,6,True,0.0,False
False,True,True,13,590500,3200000,True,3,True,0.0,False
False,True,True,41,39500,653700,True,20,True,0.0,False
False,False,True,537,17,0,False,0,False,20.0,True
False,False,True,10,25,62,True,20,True,0.0,False
False,False,True,563,14,0,False,0,False,20.0,True
False,False,True,314,15,0,True,0,False,3.0,True
False,False,False,20,0,0,False,0,True,0.0,True
False,False,True,751,25,0,False,0,False,20.0,True
False,False,True,29,130900,350400,True,20,True,0.0,False
False,False,True,390,6,0,False,0,False,20.0,True
False,True,True,354,3900000,150400000,True,20,True,0.0,False
False,False,True,704,20,0,False,0,False,20.0,True
False,False,True,6261,254,0,False,0,False,20.0,True
False,False,True,879,27,0,False,0,False,20.0,True
False,False,True,92,9,28,True,6,True,0.0,False
False,False,True,1831,73,132,True,20,False,20.0,False
False,False,True,15,27800,358100,True,20,True,0.0,False
False,False,True,724,351,761,True,20,False,20.0,True
True,False,True,133,7615,273700,False,0,True,0.0,False
False,False,True,73,0,0,True,0,True,0.0,True
False,False,True,538,10,0,True,0,False,20.0,True
True,False,True,13,10,0,False,0,True,0.0,False
False,False,True,703,18,0,False,0,False,20.0,True
False,False,False,0,7,0,True,0,True,0.0,True
True,False,True,543,65,0,False,0,True,0.0,False
False,False,True,173,2,0,False,0,False,20.0,True
False,False,True,40,0,0,True,0,True,0.0,True
False,False,False,0,3,0,True,0,True,0.0,True
False,False,True,764,1022,0,False,0,False,20.0,True
False,False,True,112,0,0,True,0,True,0.0,True
False,False,True,137,6,0,False,0,True,0.0,False
False,False,True,84,3,5,False,2,False,20.0,True
False,False,True,3251,172,13,False,3,False,20.0,True
False,False,True,382,3,0,False,0,False,20.0,True
False,False,True,306,39,1239,True,20,True,0.0,False
False,False,True,142,1,0,True,0,True,0.0,True
False,False,True,32,0,0,True,0,True,0.0,True
False,False,True,246,8,0,False,0,False,20.0,True
False,False,True,72,0,0,False,0,False,5.0,True
False,False,True,74,93,1204,True,20,True,0.0,False
True,False,True,104,73,430,False,0,True,0.0,False
False,False,True,401,11,1,False,1,False,9.0,True
False,False,True,2,55100,217800,True,20,True,0.0,False
False,False,True,123,2,0,False,0,False,20.0,True
False,False,True,382,216400,3900000,True,20,True,0.0,False
False,False,True,23,4,0,False,20,True,0.0,False
False,False,True,10,1,0,True,0,True,0.0,False
False,False,True,64,57000,435200,True,20,True,0.0,False
False,False,True,390,7,0,False,0,False,20.0,True
False,False,True,6708,560,3168,True,19,True,0.0,False
False,False,True,3916,2659,8579,True,20,False,20.0,False
False,False,True,3186,36,0,False,0,False,20.0,True
False,False,True,85,0,0,True,0,True,0.0,True
False,False,True,333,3,0,False,0,False,20.0,True
False,False,True,31,674,5813,True,20,True,0.0,False
False,False,True,1776,75,0,False,0,False,20.0,True
False,False,True,1059,8,0,False,0,False,20.0,True
False,False,True,90,17,0,True,0,True,0.0,False
False,False,True,156,1,0,True,0,True,0.0,True
False,False,True,544,362,307,True,1,True,0.0,False
False,False,True,4543,203,0,False,0,False,20.0,True
False,False,True,96,5,2,False,1,False,13.0,True
False,False,True,454,17,1,False,1,False,20.0,True
False,False,True,699,255,408,True,20,True,0.0,False
False,False,True,596,27,3,True,3,False,20.0,True
False,False,True,1250,11,0,False,0,False,20.0,True
False,False,True,502,10100,116400,True,20,False,20.0,False
False,False,False,0,5,0,True,0,True,0.0,True
False,False,False,82,0,0,True,0,True,0.0,True
False,False,True,161,6188,740000,True,20,True,0.0,False
False,False,True,790,38,0,False,0,False,20.0,True
False,True,True,325,2100000,45000000,True,20,False,20.0,False
False,False,True,90,0,0,True,0,True,0.0,True
False,False,True,142,12,0,False,0,True,0.0,False
False,False,True,58,0,0,False,0,False,13.0,True
False,False,True,386,46000,889400,True,20,True,0.0,False
False,False,True,1514,28300,426700,True,20,True,0.0,False
False,False,True,99,70,572,True,16,False,20.0,False
False,False,True,87,0,0,True,0,True,0.0,True
False,False,True,538,210,171,False,11,True,0.0,True
False,False,True,400,2,0,False,0,False,20.0,True
False,False,True,47,739900,7100000,True,20,True,0.0,False
False,False,True,125,0,0,True,0,True,0.0,True
False,False,True,170,50900,831200,True,20,True,0.0,False
False,False,True,1228,35,0,False,0,False,20.0,True
False,False,True,96,0,0,True,0,True,0.0,True
False,False,True,248,205,1391,True,20,True,0.0,True
False,False,True,406,325,307,True,9,False,20.0,True
False,False,False,0,2,0,True,0,True,0.0,True
False,False,True,77,341600,14100000,True,20,True,0.0,False
False,False,True,82,91,443,True,0,True,0.0,False
False,False,True,977,605,18400,True,20,True,0.0,False
False,False,True,56,3,0,False,0,False,15.0,True
False,False,True,116,0,0,True,0,True,0.0,True
False,False,True,689,204,669,True,20,True,0.0,True
True,False,True,1659,27,17,False,0,True,0.0,False
False,False,True,574,7,0,False,0,False,20.0,True
False,False,False,0,11,17,False,2,True,0.0,False
False,True,True,137,1800000,28300000,True,20,True,0.0,False
True,False,True,243,84,0,False,0,True,0.0,False
False,False,True,237,113,144,True,8,True,0.0,False
False,False,True,147,8,0,False,0,True,0.0,False
False,False,True,67,27500,643800,True,20,True,0.0,False
False,False,True,362,11,0,False,0,False,20.0,True
False,False,True,170,3,0,True,0,False,20.0,True
False,False,True,53,0,0,True,0,True,0.0,True
False,False,True,765,18,0,False,0,False,20.0,True
False,False,True,391,3,0,False,0,True,0.0,True
False,False,True,101,0,0,True,0,True,0.0,True
False,False,False,0,0,0,False,0,True,0.0,True
False,False,True,196,407,10400,True,20,True,0.0,False
False,True,True,4,1200000,30100000,True,20,True,0.0,False
False,False,True,272,134400,1200000,True,20,False,20.0,False
False,False,True,348,3,0,False,0,False,20.0,True
False,False,True,153,3,0,True,0,True,0.0,True
False,False,True,539,19,0,False,0,False,20.0,True
False,False,True,73,90100,1200000,True,20,True,0.0,False
True,False,True,55,6,0,False,0,True,0.0,False
False,False,True,8669,277,0,False,0,False,12.0,True
False,False,True,82,44400,1900000,True,20,True,0.0,False
False,False,True,85,64,3,False,1,True,0.0,True
False,False,False,0,2,0,False,0,True,0.0,True
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,913,1545,138900,True,20,True,0.0,False
False,False,True,1887,98,0,False,2,False,9.0,True
False,False,True,271,108,357,True,20,True,0.0,False
False,False,True,232,8,0,False,0,True,0.0,True
True,False,True,373,32,1,False,0,True,0.0,False
False,False,True,189,45,0,False,0,True,0.0,True
False,False,False,2,2,0,False,0,True,0.0,False
False,False,True,66,29,230,False,18,True,0.0,False
True,False,True,65,38,0,False,0,True,0.0,False
False,False,True,56,112600,699400,True,20,True,0.0,False
False,True,True,0,1200000,8900000,True,20,True,0.0,False
False,False,True,207,197,0,False,0,False,12.0,True
False,False,True,98,2,0,True,0,True,0.0,True
False,False,True,243,12,0,False,0,True,0.0,True
False,False,True,353,10,3,False,1,False,20.0,True
False,False,True,2158,71,0,False,0,False,12.0,True
False,False,True,482,6,0,False,0,False,20.0,True
True,False,True,1381,2660,39400,False,0,True,0.0,False
False,False,True,651,203,3678,True,10,True,0.0,False
False,False,True,71,0,0,False,0,False,20.0,True
False,False,True,107,58600,1500000,True,20,True,0.0,False
False,False,True,778,1548,19600,False,20,True,0.0,False
False,False,True,211,4,0,False,0,True,0.0,True
False,False,True,742,23,0,False,0,False,20.0,True
False,False,True,394,10,3,False,1,False,9.0,True
False,False,True,367,3,0,False,0,False,20.0,True
False,False,True,802,11,0,False,0,False,20.0,True
False,False,True,37,69,144,True,20,True,0.0,False
False,False,True,90,0,0,True,0,True,0.0,True
False,False,True,13,6,0,False,0,True,0.0,False
False,False,True,241,3,0,False,0,False,20.0,True
False,False,True,308,1,0,False,0,False,20.0,True
False,False,True,213,2,0,False,0,False,20.0,True
False,False,True,375,5,0,False,0,False,20.0,True
False,False,True,97,0,0,True,0,True,0.0,True
False,False,True,6959,191,0,False,0,False,20.0,True
False,False,True,158,36,0,False,0,True,0.0,False
False,False,False,0,9,0,False,0,True,0.0,True
False,False,True,100,616200,7200000,True,20,True,0.0,False
False,False,True,14,51500,4200000,True,20,True,0.0,False
False,False,True,175,10,1,True,1,True,0.0,True
False,False,True,230,157,1701,True,20,True,0.0,False
False,False,True,4,42700,1400000,True,20,True,0.0,False
False,False,True,656,20,0,False,0,False,20.0,True
False,False,True,86,115,10,False,0,True,0.0,False
False,False,True,261,13,0,False,0,False,20.0,True
False,False,True,49,301300,6000000,True,20,True,0.0,False
False,False,True,435,3,0,False,0,False,20.0,True
False,False,True,9,4,4,True,1,True,0.0,False
False,False,True,133,31,295,True,20,True,0.0,False
False,False,True,794,32,0,False,0,False,20.0,True
False,False,True,509,18,0,False,0,False,20.0,True
False,False,True,81,0,0,True,0,True,0.0,True
False,False,False,0,0,0,False,0,True,0.0,True
False,False,True,77,0,0,True,0,True,0.0,True
False,False,True,1667,692,104,False,8,False,20.0,True
False,False,True,105,0,0,True,0,True,0.0,True
True,False,True,615,101,0,False,0,True,0.0,False
True,False,True,10,19,10,False,0,True,0.0,False
False,False,True,104,105900,322700,True,20,True,0.0,False
False,False,True,930,36,5,False,12,False,9.0,True
False,False,True,72,0,0,True,0,True,0.0,True
False,False,True,110,0,0,False,0,False,20.0,True
False,False,True,767,26,0,False,0,False,20.0,True
False,False,True,333,23,0,True,0,True,0.0,False
False,False,False,313,87,0,False,0,True,0.0,True
False,False,True,919,161,1116,True,0,True,0.0,False
False,False,True,338,55100,353100,True,3,True,0.0,False
False,False,True,319,19,0,False,0,False,20.0,True
False,False,True,1360,35,0,False,0,False,20.0,True
False,False,True,115,432,2247,True,20,True,0.0,False
False,False,True,348,14,0,False,0,False,20.0,True
False,False,True,397,5,0,False,0,False,20.0,True
False,False,True,1173,371,15900,True,20,True,0.0,False
True,False,True,229,4,0,False,0,True,0.0,False
False,False,True,297,66,299,True,3,True,0.0,False
False,False,True,0,393100,4600000,True,20,True,0.0,False
False,False,True,94,0,0,True,0,True,0.0,True
False,False,True,2585,109,5,False,3,False,9.0,True
False,False,True,89,1,0,False,0,False,20.0,True
False,False,True,5635,170,0,True,0,False,20.0,True
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,364,3226,39400,True,20,False,20.0,False
False,False,True,381,86,382,False,12,True,0.0,False
False,False,True,102,75800,528800,True,20,True,0.0,False
False,False,True,112,0,0,True,0,True,0.0,True
False,False,True,254,3,0,False,2,False,20.0,True
False,False,True,117,3,0,False,2,False,20.0,True
False,False,True,1094,90,200,True,1,True,0.0,False
False,False,True,1710,1804,52400,True,20,True,0.0,False
False,False,True,184,20,29,True,7,True,0.0,False
False,False,False,0,7,0,True,0,True,0.0,True
False,True,True,172,4600000,151600000,True,20,True,0.0,False
True,False,True,226,511,12400,False,0,True,0.0,False
False,False,True,1237,256,4294,True,20,True,0.0,False
False,False,True,146,0,0,True,0,True,0.0,True
False,False,True,43,44,176,False,5,True,0.0,False
False,False,True,106,1,0,True,0,True,0.0,True
False,False,True,1704,17,0,False,0,False,20.0,True
False,True,True,94,2600000,224200000,True,20,True,0.0,False
False,False,True,5,6,0,False,0,True,0.0,False
False,False,True,822,35,2,True,0,True,0.0,False
False,False,True,3729,189,14,False,1,False,20.0,True
False,False,True,369,17,0,False,0,True,0.0,True
False,False,True,234,11,0,False,0,False,5.0,True
False,False,True,18,2,0,False,0,True,0.0,False
False,False,True,431,8,0,False,0,False,20.0,True
False,False,True,87,0,0,True,0,True,0.0,True
False,False,True,110,0,0,True,0,True,0.0,True
False,False,True,7,5,18,False,5,True,0.0,False
False,False,True,54,1,0,True,0,True,0.0,True
False,False,True,3034,127,4,False,1,False,9.0,True
False,True,True,540,35400000,534299999,True,20,True,0.0,False
False,False,True,46,5,0,False,0,True,0.0,False
False,True,True,4,924600,15700000,True,20,True,0.0,False
False,False,True,422,10,0,False,0,False,20.0,True
False,False,False,0,1,0,False,0,True,0.0,True
False,False,True,16,23700,551600,True,20,True,0.0,False
False,False,True,1335,11,0,False,0,True,0.0,False
False,False,True,48,38,47,True,10,True,0.0,False
True,False,True,324,24,0,False,0,True,0.0,False
False,False,True,2057,469,557,True,18,True,0.0,True
False,False,True,28,95,13,True,1,False,0.0,False
False,False,True,34,1,0,False,0,False,1.0,True
False,False,True,364,3,0,False,3,False,20.0,True
False,False,True,95,139500,2500000,True,20,True,0.0,False
False,False,True,1591,232400,4300000,True,20,True,0.0,False
False,False,True,86,0,0,True,0,True,0.0,True
False,False,True,207,5,0,False,0,False,20.0,True
False,False,True,580,18,0,False,0,False,20.0,True
False,False,True,149,2,0,False,0,False,20.0,True
False,True,True,32,217100,3400000,True,20,True,0.0,False
False,False,True,164,4,0,False,0,False,20.0,True
True,False,True,1000,1030,1682,False,0,True,0.0,False
False,False,True,1695,266,1564,True,20,False,20.0,True
False,False,True,412,9,1,False,2,False,20.0,True
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,118,62,239,True,20,True,0.0,False
False,False,True,120,0,0,True,0,True,0.0,True
False,False,True,28,26,234,True,17,True,0.0,False
False,False,True,2563,23400,1200000,True,20,True,0.0,False
False,False,True,15,230,1175,True,8,False,0.0,False
False,False,True,797,17,0,False,0,False,20.0,True
