verified,statuses,location,date_joined,most_recent_post,following,followers,favourites,lists,tweet_language,tweets_this_week,retweet,retweeted_count,URL works,userNameScore,avg_tweets_by_hour_of_day,avg_tweets_by_day_of_week,account_type,screen_name
0,4168,0,2015,2023,201.0,232.0,12682,1,1,3.0,92.0,1014868.0,1,0.3076923076923077,8.042,27.571,1,juliakarmie__
0,1599,0,2009,2023,212.0,407.0,436,14,1,0.0,104.0,23263.0,0,0.0,8.083,27.714,1,turuncuaz
1,15064,1,2009,2023,777.0,203789.0,14442,3858,1,55.0,6.0,3256.0,0,0.4074074074074074,8.333,28.571,1,AdamSessler
0,44831,1,2015,2023,11657.0,313662.0,884,114,1,13.0,2.0,767.0,1,0.9285714285714286,8.333,28.571,1,VictorMochere
0,1275,1,2014,2022,274.0,1308.0,1457,11,1,0.0,40.0,270688.0,1,0.6,8.167,28.0,1,allisonleigh_sm
1,20274,1,2009,2023,303.0,10965763.0,31181,3914,19,14.0,180.0,1152428.0,0,0.8125,8.25,28.286,1,BruMarquezine
0,53584,1,2011,0,593.0,1088.0,6017,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,fatinnadiahfx
0,4753,0,2015,2023,437.0,385.0,1336,14,1,2.0,118.0,470234.0,1,0.1666666666666666,8.208,28.143,1,Trekkie_47
1,24621,1,2011,2023,57.0,2528308.0,28800,1149,8,29.0,2.0,105555.0,0,0.5833333333333333,8.333,28.571,1,AtillaTasNet
0,1799,1,2014,2023,311.0,29241.0,3646,131,13,5.0,120.0,4275264.0,1,0.4,7.417,25.429,1,thezoewood
0,18651,0,2011,2023,27.0,6923.0,1649,6,1,0.0,18.0,175022.0,1,0.25,8.208,28.143,1,Rjharoon
0,4325,1,2013,2022,1929.0,1317.0,38803,40,1,0.0,192.0,2151989.0,1,0.0,8.292,28.429,1,McKayLL
1,50514,1,2010,2023,467.0,1841.0,10971,32,1,45.0,4.0,42407.0,1,0.5555555555555556,8.333,28.571,1,IceBorg
0,3176,1,2013,2018,2918.0,1346.0,1212,10,1,0.0,122.0,280794.0,0,0.0909090909090909,5.375,18.429,1,mdeb712
0,181,1,2009,2020,349.0,60.0,549,4,1,0.0,48.0,108513.0,0,0.7692307692307692,7.417,25.429,1,adrianewalsh
0,3191,1,2013,2022,1055.0,89.0,5054,3,1,0.0,20.0,88804.0,0,0.5333333333333333,8.125,27.857,1,BredellJ
0,14192,1,2009,2016,0.0,63053.0,130,847,4,0.0,0.0,108.0,1,0.9166666666666666,8.333,28.571,1,JoannaShari
1,9562,1,2009,2023,2166.0,4254.0,27961,101,1,15.0,128.0,245883.0,0,0.9333333333333332,8.333,28.571,1,BishopGarrison
0,138,0,2016,2017,0.0,0.0,63,0,1,0.0,90.0,263737.0,0,0.2857142857142857,5.125,17.571,1,Olivarez1068
0,104,0,2017,2017,0.0,0.0,73,0,1,0.0,72.0,150709.0,0,0.0,3.75,12.857,1,erukhjhcvpr2656
1,7875,1,2009,2023,70.0,1745129.0,3015,2323,1,7.0,132.0,98107.0,1,0.9,8.0,27.429,1,MaherZain
0,1737,1,2009,2023,154.0,1183685.0,33,2601,10,0.0,60.0,11736.0,1,0.6470588235294117,8.333,28.571,1,Eponiatowska
0,5807,1,2009,2022,126.0,151.0,6817,0,1,0.0,10.0,147632.0,0,0.4285714285714286,8.333,28.571,1,anniesanspants
0,213,1,2007,2019,135.0,1008670.0,3,6500,10,0.0,2.0,47950.0,0,0.1666666666666666,8.333,28.571,1,ElGabo
1,48191,0,2009,2023,1167.0,1231938.0,45184,1725,10,72.0,38.0,14936.0,0,0.7692307692307692,8.333,28.571,1,malepichot
0,11796,1,2009,2023,180.0,314.0,2643,2,17,0.0,20.0,317136.0,1,0.5,8.25,28.286,1,katvldz
0,139,0,2011,2017,0.0,4.0,20,0,1,0.0,14.0,431941.0,0,0.0,5.5,18.857,1,sasaki_08n
1,5290,1,2010,2023,678.0,2743259.0,468,897,1,1.0,100.0,83729.0,1,0.6923076923076923,7.917,27.143,1,MuratDalkilic
0,12619,0,2010,2023,454.0,640.0,10684,42,1,14.0,0.0,16891.0,0,0.7857142857142857,8.333,28.571,1,brianspittler
0,35411,1,2012,2023,2257.0,4190.0,58360,33,1,24.0,14.0,7683.0,0,0.4615384615384615,8.333,28.571,1,LostSisGrimes
1,19235,1,2012,2023,958.0,1284604.0,11545,1796,1,5.0,22.0,16482.0,1,1.0,8.333,28.571,1,Bjergsen
0,79503,1,2009,0,266.0,511.0,23580,7,0,0.0,0.0,0.0,0,0.5555555555555556,0.0,0.0,1,JuuSimoes
0,351984,1,2008,2023,1768.0,2702.0,244843,62,1,200.0,84.0,52966.0,1,0.0769230769230768,8.333,28.571,1,misskittyf
0,18075,1,2016,2022,2661.0,1683.0,200707,1,1,0.0,188.0,4522172.0,1,0.3333333333333333,8.125,27.857,1,kris10381
0,12998,1,2013,2023,2973.0,1101.0,136494,1,1,9.0,114.0,1042230.0,0,0.0,8.125,27.857,1,molly_delaneyy
0,3240,1,2011,2019,359.0,275.0,908,17,1,0.0,120.0,314771.0,1,0.375,5.292,18.143,1,ianstike
1,12384,0,2010,2023,316.0,5355557.0,4722,947,11,9.0,32.0,14113.0,1,0.4545454545454546,8.333,28.571,1,Rakulpreet
0,1860,1,2009,2017,48.0,19.0,1326,1,1,0.0,128.0,317129.0,1,0.5333333333333333,5.375,18.429,1,PatyCadahia
0,8933,1,2009,2023,2875.0,3560.0,8674,202,1,3.0,6.0,170.0,1,0.1111111111111111,8.333,28.571,1,CIOPaige
0,22096,1,2012,0,548.0,871.0,7822,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,agustinamoren11
0,1205,1,2009,2022,206.0,84.0,830,1,10,0.0,2.0,17448.0,0,0.9285714285714286,1.458,5.0,1,MemoCervantes
0,9348,1,2008,2023,2458.0,897.0,74065,8,1,16.0,40.0,185576.0,0,0.0,8.333,28.571,1,beattyful
0,1669,1,2010,2023,585.0,149.0,1386,10,1,2.0,36.0,70498.0,0,0.0769230769230768,8.333,28.571,1,vebz81
0,1022,1,2009,2023,2084.0,944079.0,3202,146,2,0.0,48.0,896907.0,1,0.9230769230769232,8.0,27.429,1,BRUNOIERULLO
1,13558,1,2009,2023,1487.0,3158904.0,12146,2054,17,5.0,2.0,72659.0,1,0.7857142857142857,8.333,28.571,1,ramonbautista
0,531,0,2012,2017,0.0,85.0,126,0,1,0.0,48.0,2895626.0,0,0.0,7.583,26.0,1,holocene144
0,3736,1,2013,2022,71.0,69.0,6745,1,1,0.0,64.0,2932316.0,0,0.4285714285714286,7.167,24.571,1,Nanncyylovvee
1,45649,1,2011,2023,380.0,631398.0,58601,1273,12,53.0,86.0,71866.0,1,0.7272727272727273,8.333,28.571,1,ralphruthe
0,315551,1,2013,2023,3592.0,3042.0,153925,90,1,200.0,176.0,76033.0,0,0.0909090909090909,8.333,28.571,1,CamilleHurn
0,1717,1,2015,2019,476.0,76.0,2652,0,1,0.0,30.0,279289.0,0,0.7692307692307692,8.292,28.429,1,mikalamarlin
0,530,1,2014,2016,101.0,26.0,577,0,1,0.0,36.0,42879.0,0,0.2857142857142857,2.625,9.0,1,MRnMRSJPATRICK
0,1162,0,2008,2020,80.0,35.0,708,0,1,0.0,40.0,92312.0,0,1.0,7.458,25.571,1,Tev31
1,112,1,2008,2023,537.0,24867.0,12587,946,1,3.0,34.0,9092.0,1,0.9230769230769232,3.5,12.0,1,NishaChittal
0,1193,1,2009,2022,75.0,42327.0,109,60,2,0.0,0.0,36.0,1,0.9,8.333,28.571,1,GuidoKarp
1,112016,1,2011,2023,113996.0,113794.0,132086,277,2,39.0,10.0,23941.0,1,0.2727272727272727,8.333,28.571,1,Beno_ldn
0,42809,1,2012,2023,304.0,1051.0,212077,1,1,15.0,186.0,411924.0,1,0.2307692307692307,8.0,27.429,1,liljaxbigbuds
0,19688,1,2009,2023,490.0,493.0,14330,9,1,34.0,2.0,39.0,1,1.0,8.333,28.571,1,AboutBeverages
1,67392,0,2009,2023,14052.0,151801.0,107943,993,1,35.0,164.0,58143.0,1,0.9166666666666666,8.333,28.571,1,OmarWaraich
1,2288,1,2009,2023,526.0,742459.0,1559,4104,1,5.0,24.0,237382.0,1,0.8,8.333,28.571,1,Ryanbabel
0,20676,1,2014,2023,2939.0,303.0,72713,24,1,42.0,48.0,106396.0,1,0.2857142857142857,8.333,28.571,1,JSolRogue
0,288,0,2016,2017,0.0,0.0,148,0,3,0.0,136.0,54248.0,0,0.4666666666666667,7.292,25.0,1,fallonchen12941
0,4483,1,2009,2023,293.0,66.0,4257,1,1,1.0,66.0,942219.0,0,0.1666666666666666,8.25,28.286,1,Wix81
0,5695,1,2017,2023,352.0,386.0,13921,0,1,6.0,54.0,578091.0,0,0.1333333333333333,8.0,27.429,1,ohitsstrey
0,13156,1,2013,0,109.0,364.0,8079,1,0,0.0,0.0,0.0,1,0.5,0.0,0.0,1,diannekeysor
0,892,1,2008,2022,354.0,66.0,3446,0,1,0.0,2.0,215.0,1,0.5789473684210527,8.333,28.571,1,jorgefarfanart
1,77,1,2007,2023,6899.0,60795.0,17312,1857,1,38.0,6.0,39.0,1,0.4545454545454546,2.25,7.714,1,carney
0,30536,1,2016,2023,972.0,11203.0,145832,98,1,94.0,38.0,98090.0,1,0.3846153846153846,7.833,26.857,1,_smromero
0,368,1,2017,2022,217.0,16.0,12411,0,1,0.0,30.0,998771.0,0,0.9285714285714286,8.292,28.429,1,BrynnaJBridges
1,1560,1,2011,2023,506.0,4158234.0,1159,4304,1,1.0,6.0,5503.0,1,0.5384615384615384,8.333,28.571,1,MarioGoetze
0,19183,1,2008,2023,220.0,216.0,184,26,1,6.0,80.0,150211.0,1,0.0,8.167,28.0,1,LaMenta3
1,20671,0,2009,2023,1327.0,1647196.0,3699,1790,16,34.0,6.0,3642.0,1,0.9230769230769232,8.333,28.571,1,LucaBizzarri
1,21398,1,2010,2023,14812.0,1248668.0,28544,2012,1,7.0,2.0,51627.0,1,0.9,7.667,26.286,1,JenSelter
0,1136,1,2011,2022,243.0,3038.0,103,20,2,0.0,56.0,3002.0,1,0.7857142857142857,8.333,28.571,1,domingozapata
0,1886,1,2016,2016,0.0,902.0,2084,0,3,0.0,64.0,4582.0,0,0.0,7.375,25.286,1,07Alghamidi
0,6824,0,2017,2023,459.0,138.0,18847,0,2,4.0,14.0,109459.0,0,0.75,8.333,28.571,1,ectocooler84
1,5236,0,2009,2022,152.0,3004907.0,4339,3719,8,0.0,22.0,5064.0,1,0.7692307692307692,8.25,28.286,1,sertaberener
0,7715,1,2011,2020,222.0,6011.0,3881,17,19,0.0,150.0,3912.0,1,0.6666666666666667,8.208,28.143,1,trinidaddelanoi
1,5585,0,2009,2023,548.0,1214606.0,164,4575,1,0.0,36.0,37604.0,0,0.875,8.333,28.571,1,RudyGay
0,2753,1,2012,2023,170.0,135.0,7283,0,1,0.0,176.0,1001152.0,0,0.1999999999999999,8.042,27.571,1,fitzgeraldkyle2
0,4125,1,2009,2023,1128.0,232.0,15481,2,1,5.0,170.0,97493.0,0,0.4285714285714286,8.333,28.571,1,tanderson9
1,4015,1,2009,2023,182.0,1396269.0,2386,10814,1,1.0,18.0,3224.0,1,0.8125,8.333,28.571,1,albertocontador
0,31030,1,2018,2023,214.0,1999.0,62465,11,1,32.0,36.0,315304.0,0,0.625,8.25,28.286,1,BTStacie
1,7224,1,2011,2023,473.0,309226.0,296,1086,1,2.0,66.0,76859.0,1,0.4545454545454546,8.333,28.571,1,9modano
1,3790,0,2011,2023,750.0,601312.0,9203,749,15,6.0,54.0,21416.0,1,0.7,8.333,28.571,1,riomavuba
1,5275,1,2010,2023,829.0,18968.0,50339,293,1,16.0,40.0,9686.0,1,0.6428571428571428,8.208,28.143,1,TeddyDief
1,121217,0,2009,2023,3885.0,196873.0,8935,1426,1,200.0,0.0,6.0,1,0.9,8.333,28.571,1,bookingcom
0,32407,1,2009,2021,365279.0,304971.0,4,1250,22,0.0,4.0,5114.0,1,0.5555555555555556,8.333,28.571,1,Zorrozone
0,5055,1,2014,2023,36.0,30.0,154,1,1,27.0,200.0,360050.0,0,0.2142857142857143,8.333,28.571,1,blockchainkori
1,30401,1,2008,2023,489.0,101667.0,936,367,9,7.0,2.0,93.0,1,0.8333333333333334,8.083,27.714,1,NubiaOliiver
0,24762,1,2012,0,538.0,821.0,12470,3,0,0.0,0.0,0.0,0,0.6666666666666667,0.0,0.0,1,CallanGregson26
0,39657,0,2013,2023,1549.0,277.0,2638,12,1,24.0,0.0,1.0,0,0.0,8.333,28.571,1,cstamp88
0,32734,0,2016,2023,826.0,971.0,157289,4,1,22.0,116.0,397319.0,1,0.0588235294117647,6.917,23.714,1,_Auuustinnn
1,7076,0,2009,2022,516.0,1700952.0,2963,10400,1,0.0,44.0,698196.0,1,0.7272727272727273,8.292,28.429,1,oliviawilde
1,13469,1,2011,2023,1247.0,1312120.0,7281,2469,17,17.0,108.0,24014.0,0,1.0,8.333,28.571,1,TheMarkHenry
0,12671,1,2011,2023,1652.0,621.0,36590,32,1,29.0,54.0,169468.0,1,0.3076923076923077,8.292,28.429,1,charleseblack
0,441,1,2011,2019,82.0,2244.0,174,45,1,0.0,62.0,3994.0,1,0.3846153846153846,8.0,27.429,1,justinngphoto
0,6178,1,2013,2023,968.0,11802.0,4306,207,1,10.0,78.0,2124.0,1,0.15,8.333,28.571,1,dhnnjyn
0,5278,0,2011,2023,843.0,397.0,14648,10,1,1.0,134.0,205316.0,0,0.3888888888888888,8.292,28.429,1,sharidobbs
0,285147,1,2012,2023,1957.0,2308.0,1071,74,7,200.0,0.0,82.0,1,0.8181818181818181,8.333,28.571,1,p9cker_girl
0,91780,1,2011,2023,3627.0,766.0,417361,28,1,82.0,150.0,256129.0,1,0.4285714285714286,8.25,28.286,1,RevDrDrPhill
1,42832,1,2008,2023,2158.0,134642.0,2618,1370,1,10.0,2.0,2808.0,1,0.3571428571428571,8.333,28.571,1,BreakfastNews
1,139938,1,2009,2023,2360.0,81421.0,322154,890,23,51.0,24.0,24411.0,1,0.9166666666666666,8.333,28.571,1,MitchGerads
0,267,0,2009,2017,0.0,88.0,77,0,1,0.0,50.0,188246.0,0,0.4117647058823529,7.917,27.143,1,epanchuk
0,3212,1,2009,2023,239.0,106.0,4309,1,1,2.0,16.0,104732.0,0,0.0833333333333333,8.042,27.571,1,Jddx
0,3248,1,2011,2017,106.0,115.0,663,3,1,0.0,120.0,314853.0,1,0.1666666666666666,5.583,19.143,1,ChiGirlinATL
1,5960,1,2015,2023,512.0,3890.0,5206,45,5,3.0,20.0,170641.0,0,0.21875,8.333,28.571,1,slavin_jonathan
1,13455,1,2012,2023,1425.0,86715.0,2841,409,1,1.0,26.0,10534.0,1,0.2352941176470588,8.333,28.571,1,LiQuiD112
0,4143,0,2014,0,311.0,355.0,30908,1,0,0.0,0.0,0.0,0,0.5294117647058824,0.0,0.0,1,KallanTrombino
0,50308,1,2013,0,52.0,628.0,5692,5,0,0.0,0.0,0.0,0,0.4545454545454546,0.0,0.0,1,carmelxleon
1,420360,1,2012,2023,4073.0,72692.0,81656,1067,1,198.0,184.0,68553.0,1,0.1818181818181817,8.25,28.286,1,SFdirewolf
0,3648,1,2009,2022,0.0,4825.0,3435,64,1,0.0,38.0,30939.0,1,0.4117647058823529,8.167,28.0,1,ValerieABC27
0,2309,1,2012,2017,0.0,467.0,399,0,1,0.0,72.0,204970.0,0,0.0,6.292,21.571,1,nurfasha222
0,46641,1,2014,0,1658.0,2685.0,114511,182,0,0.0,0.0,0.0,0,0.6363636363636364,0.0,0.0,1,RareCandace
0,4193,1,2015,2023,327.0,118.0,5840,2,1,9.0,60.0,1081617.0,1,0.7857142857142857,8.208,28.143,1,kaidiapickels
1,28318,1,2009,2023,2194.0,883614.0,114950,3117,1,16.0,70.0,67725.0,1,0.7857142857142857,8.333,28.571,1,matthewmercer
0,43914,1,2013,2023,1826.0,1643.0,140188,5,16,200.0,112.0,102387.0,0,0.3333333333333333,8.333,28.571,1,FiliFuli
0,241,0,2014,2017,0.0,3.0,6,0,7,0.0,6.0,38353.0,0,0.4545454545454546,8.167,28.0,1,125hodson
0,273,0,2016,2017,0.0,0.0,123,0,1,0.0,118.0,69207.0,0,0.9285714285714286,6.708,23.0,1,MarisaBersano
0,28503,1,2007,2023,73197.0,125029.0,72652,1172,1,3.0,2.0,499.0,1,0.7857142857142857,8.25,28.286,1,wendyshepherd
1,14726,1,2010,2023,1240.0,1207105.0,25969,1192,1,4.0,6.0,3814.0,1,0.1875,8.333,28.571,1,CremoniniCesare
0,4521,1,2017,2022,402.0,169.0,14136,0,1,0.0,10.0,121976.0,0,0.4,8.292,28.429,1,angelicangelala
0,86380,1,2009,2023,944.0,1097.0,1675,0,1,14.0,24.0,3231.0,0,0.1538461538461538,7.833,26.857,1,TSMostHigh
0,8898,0,2010,0,1.0,556.0,27141,4,0,0.0,0.0,0.0,0,0.25,0.0,0.0,1,ethethetheth
0,59345,1,2014,2023,1502.0,1002.0,36589,5,1,7.0,0.0,0.0,1,0.0,8.333,28.571,1,_aaarreiT
0,2198,1,2009,2022,142.0,50.0,1615,1,1,0.0,114.0,168807.0,1,0.2142857142857143,5.625,19.286,1,djbigdaddydave
0,9287,1,2013,2023,821.0,8128.0,16190,19,7,5.0,20.0,61282.0,1,0.5,8.333,28.571,1,_MaiTV
0,3466,1,2013,2023,173.0,108.0,8622,3,1,1.0,94.0,3050858.0,0,0.5555555555555556,7.833,26.857,1,vAngelHdz
0,238491,1,2011,2023,1094.0,1194.0,89632,32,24,141.0,50.0,104952.0,0,0.1538461538461538,8.292,28.429,1,ArtybeingArty
0,7146,0,2009,2023,1615.0,461.0,11704,5,1,10.0,106.0,1049118.0,0,0.0833333333333333,8.25,28.286,1,LJsOriginals
1,11597,1,2009,2023,885.0,886155.0,8874,765,1,4.0,14.0,3240.0,1,0.75,8.333,28.571,1,dustinlynch
0,26792,0,2013,2023,9253.0,60795.0,3101,290,13,12.0,4.0,116.0,1,0.6,8.333,28.571,1,appbankstorez
1,70597,1,2009,2023,7967.0,39415.0,50743,591,1,122.0,74.0,24550.0,1,0.7894736842105263,8.333,28.571,1,StewartMcDonald
0,4026,1,2008,2023,1067.0,511.0,1776,23,1,0.0,18.0,3642.0,0,0.8125,8.333,28.571,1,daniellewilberg
1,4384,0,2012,2023,193.0,526125.0,3909,1190,1,19.0,44.0,13167.0,1,0.3076923076923077,8.333,28.571,1,AronsThoughts
0,865,1,2016,0,68.0,66.0,540,0,0,0.0,0.0,0.0,0,0.4,0.0,0.0,1,DemDevcnne
0,1749,1,2011,2017,1026.0,113.0,36,2,1,0.0,82.0,274349.0,0,0.1428571428571429,7.083,24.286,1,Si031983
0,1412,1,2012,2020,378.0,476.0,1523,19,1,0.0,100.0,2737.0,1,0.7333333333333334,8.333,28.571,1,KelseyDeanneAct
0,17658,1,2015,2023,59.0,194.0,50723,3,1,2.0,68.0,649432.0,0,0.0714285714285714,8.292,28.429,1,loveliestlinds
1,16136,1,2009,2022,10798.0,421335.0,3285,1681,1,0.0,26.0,8171.0,1,0.1428571428571429,8.25,28.286,1,GavinRossdale
0,5032,1,2011,2023,227.0,161.0,12031,0,1,1.0,76.0,248248.0,0,0.1999999999999999,8.292,28.429,1,tigersliverpool
0,22685,1,2009,2023,312.0,140536.0,1004,200,26,34.0,68.0,9418.0,1,0.4347826086956522,8.333,28.571,1,iSupportNamo
0,6405,1,2009,2022,1261.0,1222.0,20073,0,1,0.0,56.0,537597.0,0,0.0,8.0,27.429,1,toxickachina
1,665,0,2011,2023,408.0,587441.0,964,988,1,1.0,140.0,78481.0,0,0.1666666666666666,8.167,28.0,1,Ever10Banega
0,47,0,2015,2017,57.0,15.0,67,0,10,0.0,16.0,2850.0,0,0.1538461538461538,1.958,6.714,1,CrowGarcia216
0,180963,1,2017,2020,286.0,216.0,173809,2,1,0.0,200.0,10245.0,0,0.5,8.333,28.571,1,FrankWHmag
0,17030,1,2011,2023,1609.0,1172.0,4021,85,4,6.0,76.0,455759.0,1,0.6,8.333,28.571,1,NikkiMMascali
0,5525,1,2009,2018,162.0,39845.0,1,222,1,0.0,34.0,26068.0,0,0.0,7.833,26.857,1,sophieturner1
0,1313,1,2012,2022,261.0,68.0,1295,4,1,0.0,118.0,2286565.0,1,0.2727272727272727,8.292,28.429,1,naprice69
1,15542,0,2008,2023,2910.0,873780.0,236,5686,1,43.0,88.0,91132.0,1,0.7692307692307692,8.333,28.571,1,caitlinmoran
0,4593,1,2015,2023,4095.0,5032.0,6950,31,1,6.0,18.0,120898.0,1,0.5,8.333,28.571,1,iyatoyah
1,29602,1,2009,2023,240.0,116120.0,21189,151,1,47.0,14.0,30318.0,1,0.1666666666666666,8.333,28.571,1,AdelTWL
1,11544,0,2009,2023,548.0,3499765.0,5923,3816,1,9.0,38.0,547007.0,1,0.6923076923076923,8.333,28.571,1,JohnBishop100
1,43566,1,2009,2023,14149.0,845917.0,33,2861,4,60.0,16.0,6599.0,1,0.0555555555555555,8.333,28.571,1,CARPINEJAR
0,37001,0,2011,0,1328.0,2052.0,33559,0,0,0.0,0.0,0.0,0,0.3076923076923077,0.0,0.0,1,ohrayfancyhuh
0,214788,1,2011,2023,602.0,2108.0,309929,47,1,200.0,72.0,182952.0,1,0.1999999999999999,8.333,28.571,1,latinasmoak
1,23833,1,2009,2023,1869.0,6784.0,11934,264,1,5.0,48.0,3373.0,0,0.7857142857142857,8.292,28.429,1,naomiyamamoto
0,197,0,2016,2017,0.0,0.0,77,0,1,0.0,130.0,290326.0,0,0.2307692307692307,7.417,25.429,1,Caldwell_Rofl
0,15867,1,2017,2023,549.0,4753.0,37615,89,1,72.0,48.0,82117.0,1,0.65,8.333,28.571,1,Upper20sStCap
1,9530,1,2009,2022,225.0,168016.0,46,2740,1,0.0,14.0,20486.0,0,0.1764705882352941,8.333,28.571,1,dizzyfeet
0,17029,1,2015,2023,1171.0,27342.0,32736,329,1,29.0,20.0,401.0,1,0.8823529411764706,8.333,28.571,1,TheRippedBodice
0,372,1,2011,2017,0.0,1.0,5,0,1,0.0,26.0,9038.0,1,1.0,8.292,28.429,1,redeafiliar
0,12914,1,2008,2023,496.0,5849.0,14843,0,1,1.0,10.0,145258.0,1,0.9285714285714286,8.333,28.571,1,TylerKupferer
0,2767,1,2015,2021,164.0,192.0,9225,1,1,0.0,154.0,2223032.0,0,0.0,7.083,24.286,1,dalilascps
1,5590,0,2012,2023,1232.0,7584420.0,2856,2957,1,1.0,32.0,27573.0,1,0.0,8.333,28.571,1,gadelmaleh
0,48436,1,2015,2023,200.0,79.0,41390,0,1,27.0,184.0,965979.0,1,0.0,8.333,28.571,1,_ANTG0N_
1,14104,1,2013,2023,344.0,384.0,4439,14,1,45.0,52.0,43765.0,1,0.9230769230769232,8.208,28.143,1,EricRichards
0,819,0,2009,2017,0.0,163.0,77,2,27,0.0,10.0,5100.0,1,0.1333333333333333,8.208,28.143,1,Burd2000
0,49,0,2015,2023,1.0,26582.0,51996,468,1,0.0,0.0,70.0,1,0.625,0.083,0.286,1,krisnova
0,9717,0,2011,0,378.0,80.0,7333,0,0,0.0,0.0,0.0,0,0.1428571428571429,0.0,0.0,1,Reriggs
0,7507,1,2017,0,757.0,152.0,19310,0,0,0.0,0.0,0.0,0,0.0999999999999999,0.0,0.0,1,catariaoli
1,49773,1,2009,2023,4069.0,608188.0,40688,12327,1,51.0,74.0,5483.0,1,0.5,8.333,28.571,1,jaysonst
0,12332,1,2014,2023,305.0,308.0,12755,0,1,0.0,26.0,389276.0,1,0.3333333333333333,8.167,28.0,1,xomit_
0,172,0,2016,2017,0.0,0.0,73,0,1,0.0,108.0,328634.0,0,0.2307692307692307,5.958,20.429,1,Harton_Poison
0,3133,1,2010,2022,47.0,23.0,1807,2,4,0.0,66.0,196283.0,1,1.0,7.208,24.714,1,IncredibleMrTim
0,1315,1,2014,2023,226.0,175.0,16638,0,1,1.0,76.0,918560.0,0,0.0999999999999999,8.25,28.286,1,Trader_Nan
0,3101,1,2009,2023,1142.0,175.0,2211,2,1,0.0,62.0,286313.0,1,0.8,7.625,26.143,1,cynthiamaloney
0,11236,0,2010,2018,437.0,221.0,109,0,10,0.0,42.0,252536.0,0,0.1875,6.5,22.286,1,tefenava
0,3446,1,2009,2023,512.0,114.0,11149,2,1,16.0,46.0,185673.0,0,0.0,8.333,28.571,1,atallguy
0,2115,1,2015,2016,704.0,478.0,1986,10,13,0.0,8.0,7942.0,0,0.0,8.292,28.429,1,BumpHima
1,107740,1,2007,2023,2148.0,1022733.0,18175,9607,4,7.0,20.0,82306.0,1,0.7142857142857143,8.333,28.571,1,amandapalmer
1,3772,1,2008,2023,791.0,140457.0,14367,631,1,0.0,34.0,90737.0,1,0.7272727272727273,8.333,28.571,1,petergould
0,25873,1,2009,2023,1137.0,1264.0,3332,96,1,3.0,96.0,141446.0,1,0.7272727272727273,8.333,28.571,1,davidkonig
0,33299,1,2009,2023,282.0,1335.0,17433,32,1,4.0,18.0,38656.0,1,0.1666666666666666,8.25,28.286,1,Traincrossin
0,49,0,2009,2023,9.0,39193.0,16632,159,2,1.0,0.0,10.0,1,0.8333333333333334,0.625,2.143,1,AmberSienna_
0,134,1,2012,2017,0.0,18.0,10,0,1,0.0,22.0,4847.0,0,0.2105263157894736,4.958,17.0,1,waleyhabeeb
0,12261,1,2010,2017,10.0,28166.0,4,0,1,0.0,0.0,242.0,1,0.9166666666666666,8.333,28.571,1,FelixiaYeap
0,3006,1,2012,2017,25.0,45.0,1717,1,1,0.0,116.0,281731.0,0,0.25,5.458,18.714,1,sammandersen
0,2400,1,2008,2022,475.0,319.0,4743,13,1,0.0,60.0,614940.0,0,0.2727272727272727,8.292,28.429,1,snarkysarah
0,4773,1,2015,2022,2011.0,1977.0,2867,58,1,0.0,112.0,57932.0,1,0.3125,8.333,28.571,1,ArefaMD
0,203638,1,2014,2023,830.0,78887.0,44406,2460,6,200.0,6.0,6800.0,1,0.9230769230769232,8.333,28.571,1,OpenOutcrier
0,31070,0,2014,2023,842.0,171.0,50618,52,1,77.0,68.0,70411.0,0,0.3846153846153846,8.292,28.429,1,LiloFedora
0,1629,1,2012,2022,872.0,194.0,4402,3,1,0.0,10.0,21042.0,1,0.0,8.333,28.571,1,FourCourseEnt
0,57838,1,2011,2023,1196.0,160264.0,52231,148,10,1.0,114.0,747.0,0,0.9333333333333332,8.333,28.571,1,CelesteMuriega
0,504,0,2017,2020,100.0,29.0,62,0,1,0.0,2.0,8577.0,0,0.9285714285714286,8.333,28.571,1,DeontrayJones
0,74399,0,2012,2023,437.0,819.0,74473,16,23,35.0,122.0,762759.0,0,0.1111111111111111,8.292,28.429,1,wuddafucc
1,2041,1,2009,2023,48.0,1308997.0,215,1670,1,3.0,58.0,5559.0,1,0.7857142857142857,8.333,28.571,1,russellhoward
0,218,0,2016,2017,0.0,0.0,101,0,1,0.0,124.0,150633.0,0,0.9285714285714286,7.292,25.0,1,MargieCluskey
0,238,1,2011,2017,0.0,13.0,3,0,1,0.0,20.0,2474.0,0,0.625,8.333,28.571,1,Flavi_mf
1,261,1,2009,2023,640.0,6393.0,7065,246,1,23.0,26.0,8236.0,1,0.625,6.833,23.429,1,patcaldwell
1,1666,0,2011,2022,533.0,1339676.0,1026,1087,10,0.0,168.0,25414.0,1,0.3888888888888888,8.125,27.857,1,benjavicunamori
1,2208,1,2010,2023,2098.0,1245.0,8479,79,1,0.0,2.0,198.0,0,0.1764705882352941,8.333,28.571,1,paerru
0,3,0,2018,2018,2.0,2.0,2,0,1,0.0,0.0,10.0,0,0.8333333333333334,0.125,0.429,1,WhatsYourAddres
